Position,EnergyPC,FrequencyPC,Energy,Frequency
7.25,0,0,16.992457801445692,11757.12890625
7.5,-1,1,13.838649403878392,12424.658203125
7.75,-2,0,12.952241610248173,11541.796875
8.0,-3,-1,12.150179770377951,11391.064453125
8.25,-4,0,11.523540763638627,12015.52734375
8.5,-3,-1,11.925878442386164,11455.6640625
17.0,-2,0,12.845212108073273,12252.392578125
17.5,-1,-1,18.08531565814478,10809.66796875
18.25,-2,0,11.964799390939119,12080.126953125
19.5,-1,-1,12.28300972703855,9646.875
30.0,-2,0,12.177572706532121,12898.388671875
30.75,-1,-1,12.823304540626978,12704.58984375
33.0,0,-2,12.84977714737174,11692.529296875
35.0,1,-3,13.267718797338526,9000.87890625
36.5,2,-2,16.78937811780182,12187.79296875
39.0,1,-3,14.197646895873767,9022.412109375
46.25,0,-2,11.300689808234718,10508.203125
46.5,1,-1,12.766746413634023,13006.0546875
47.25,2,-2,13.548133173222523,10249.8046875
47.5,1,-1,12.983471319566164,10809.66796875
47.75,2,-2,16.770925942313994,10292.87109375
48.0,1,-1,14.96006531821789,11477.197265625
48.25,0,-2,12.295559159899835,11068.06640625
49.0,-1,-2,12.199350338959627,11068.06640625
51.25,-2,-3,11.951506522504381,10508.203125
51.5,-3,-2,11.912751630968543,11520.263671875
51.75,-2,-1,12.817330661028185,11886.328125
52.0,-3,-2,11.85160078786784,11520.263671875
53.5,-4,-3,11.396739039480984,10637.40234375
54.75,-3,-2,14.880477729826056,12790.72265625
62.75,-4,-3,13.46774540482554,9151.611328125
64.25,-5,-2,11.493153530969009,11907.861328125
68.0,-6,-3,10.670375356396525,9280.810546875
70.0,-5,-4,12.601299944362982,9087.01171875
70.5,-4,-3,15.660342390259348,10228.271484375
70.75,-3,-2,17.09869931056692,12058.59375
71.0,-4,-1,11.754964482562293,12833.7890625
72.0,-5,-2,9.72973794247602,11627.9296875
72.5,-4,-1,13.033126367715791,11649.462890625
74.0,-5,-2,11.448671830187875,11025.0
74.25,-4,-3,16.829536886320923,10809.66796875
74.5,-3,-2,17.980833286719815,11563.330078125
75.0,-4,-1,10.347383590690626,12230.859375
76.0,-3,-2,11.408368043169121,10745.068359375
78.0,-4,-3,10.29053145215138,10508.203125
79.0,-3,-4,11.704845650379138,9431.54296875
80.0,-2,-3,12.316556876997469,9496.142578125
82.0,-3,-3,12.304827055970701,9496.142578125
84.75,-4,-2,9.081778291283024,12661.5234375
85.0,-3,-3,12.38352179574912,9151.611328125
85.75,-4,-2,10.123658749295219,9948.33984375
86.0,-3,-1,11.750853801891395,11003.466796875
86.25,-4,-2,10.376828603399407,9754.541015625
