Position,EnergyPC,FrequencyPC,Energy,Frequency
0.0,0,0,20.649076400132834,86.1328125
0.25,1,-1,23.646759938528103,64.599609375
0.5,2,-2,24.479650242336422,43.06640625
0.75,1,-1,23.276170952710675,64.599609375
1.0,2,0,23.520962563255576,86.1328125
1.25,1,0,21.55834359334342,86.1328125
1.5,0,-1,20.664058144640016,43.06640625
1.75,1,0,21.631046081082662,86.1328125
2.0,0,-1,19.734902705407865,43.06640625
2.25,1,-1,20.622726574452397,43.06640625
2.5,2,0,22.705044595481894,64.599609375
2.75,1,0,21.619155356531515,64.599609375
3.0,0,-1,20.853869332925274,43.06640625
3.25,1,-1,22.69632827569861,43.06640625
3.5,0,-1,21.311799905983207,43.06640625
3.75,-1,-1,18.063482696061484,43.06640625
4.0,0,-1,20.036125411256343,43.06640625
4.25,-1,-1,19.638176820411072,43.06640625
4.5,0,-1,19.679863609126155,43.06640625
4.75,1,0,20.457797299326288,64.599609375
5.0,0,0,18.94550446711675,64.599609375
5.25,-1,0,18.341386510066457,64.599609375
5.5,0,-1,21.345139406148945,43.06640625
5.75,-1,-1,20.288332775195734,43.06640625
6.25,-2,-1,19.693063963921585,43.06640625
6.5,-3,-1,18.566301832953364,43.06640625
6.75,-2,-1,18.922165210229945,43.06640625
7.0,-3,0,17.604196240334133,64.599609375
7.25,-2,-1,19.028185078074006,43.06640625
7.5,-3,-1,18.114727756234643,43.06640625
7.75,-2,-1,18.478111913673903,43.06640625
8.0,-1,-1,19.385770940059036,43.06640625
9.0,-2,-1,18.81819243729175,43.06640625
9.5,-3,-1,17.208359264421144,43.06640625
42.5,-2,0,17.472285029433586,86.1328125
64.0,-1,0,21.887119773644518,86.1328125
64.25,0,-1,27.56343642538322,43.06640625
64.5,-1,-1,25.834287173939995,43.06640625
64.75,-2,0,24.944974481271256,64.599609375
65.0,-3,0,24.828124448656524,64.599609375
65.25,-4,0,24.748836842558582,64.599609375
65.5,-5,0,24.62330763238603,64.599609375
65.75,-6,0,24.60831777348323,64.599609375
66.0,-7,0,20.691124034522552,64.599609375
66.25,-8,0,19.78674825947343,64.599609375
66.5,-7,0,22.73592348963224,64.599609375
66.75,-6,0,22.926709821982044,64.599609375
67.0,-7,0,22.771687894371905,64.599609375
67.25,-8,0,22.1972163372184,64.599609375
67.5,-7,0,22.889573718634782,64.599609375
67.75,-8,0,21.875238415023034,64.599609375
68.0,-9,1,20.865714860871122,86.1328125
68.25,-8,0,21.432493332590916,64.599609375
68.5,-7,0,23.376741919866614,64.599609375
68.75,-6,0,24.298231229617123,64.599609375
69.0,-7,0,23.97313380086805,64.599609375
69.25,-8,-1,23.185631395070565,43.06640625
69.5,-9,0,23.054947046337,64.599609375
69.75,-8,0,23.388351805941237,64.599609375
70.0,-9,0,21.04951526969296,64.599609375
70.25,-10,-1,19.32214573086677,43.06640625
70.5,-9,-1,22.052236408495595,43.06640625
70.75,-8,0,23.176806054417472,64.599609375
71.0,-9,0,22.60968649107618,64.599609375
71.25,-8,0,22.950369566836734,64.599609375
71.5,-9,0,21.55047947846731,64.599609375
71.75,-10,0,21.5333448378897,64.599609375
72.0,-11,-1,21.08269065413358,43.06640625
72.25,-10,-1,25.59674263351586,43.06640625
72.5,-9,-1,26.534781336045793,43.06640625
72.75,-10,-1,25.01445523182014,43.06640625
73.0,-9,-1,25.13191534967637,43.06640625
73.25,-10,-1,24.852635056281574,43.06640625
73.5,-9,-1,25.419545168585493,43.06640625
73.75,-10,-1,25.301453791035797,43.06640625
74.0,-11,-1,23.113319793031756,43.06640625
74.25,-12,-1,21.684273301649025,43.06640625
74.5,-11,-1,24.247980427207303,43.06640625
74.75,-10,-1,24.991209881253134,43.06640625
75.0,-11,-1,24.269532505121717,43.06640625
75.25,-10,-1,24.5084232374051,43.06640625
75.5,-11,-1,24.36514382113074,43.06640625
75.75,-12,-1,23.521544183233786,43.06640625
76.0,-13,0,21.24476674285244,86.1328125
76.25,-12,-1,23.816185301743282,64.599609375
76.5,-11,-1,25.67503631621885,64.599609375
76.75,-12,-1,25.237904254267622,64.599609375
77.0,-11,-1,25.46960957894523,64.599609375
77.25,-12,-1,24.79259274286015,64.599609375
77.5,-13,-1,24.579214232820394,64.599609375
77.75,-14,-1,24.51342371365603,64.599609375
78.0,-15,-1,21.198718880198566,64.599609375
78.25,-14,-1,21.414162038729692,64.599609375
78.5,-13,-1,23.798844155788352,64.599609375
78.75,-12,-1,23.8609144211646,64.599609375
79.0,-11,-1,23.934374294536546,64.599609375
79.25,-12,-1,23.46105946343129,64.599609375
79.5,-13,-1,23.00929111341494,64.599609375
79.75,-12,-1,23.063410980157727,64.599609375
80.0,-11,0,23.065119042277683,86.1328125
80.25,-10,-1,27.470889508105078,43.06640625
80.5,-11,-1,25.77310399901743,43.06640625
80.75,-12,0,25.135663376484455,64.599609375
81.0,-13,0,25.038054634587105,64.599609375
81.25,-12,0,25.100496107440044,64.599609375
81.5,-13,0,24.978416234767803,64.599609375
81.75,-12,0,25.03731769845986,64.599609375
82.0,-13,0,20.996997214520206,64.599609375
82.25,-14,0,19.528387351141923,64.599609375
82.5,-13,0,22.369500472083153,64.599609375
82.75,-12,0,22.777456504034866,64.599609375
83.0,-11,0,22.99334386101558,64.599609375
83.25,-12,0,22.41984687755285,64.599609375
83.5,-11,0,22.502197693696854,64.599609375
83.75,-12,0,22.197231193068383,64.599609375
84.0,-13,1,21.16480817345004,86.1328125
84.25,-12,0,21.503897480046156,64.599609375
84.5,-11,0,23.839829106628176,64.599609375
84.75,-10,0,24.810845613280588,64.599609375
85.0,-11,0,24.269664395959317,64.599609375
85.25,-12,0,23.641798848493366,64.599609375
85.5,-13,0,23.61785503535532,64.599609375
85.75,-12,0,23.828670397511033,64.599609375
86.0,-13,0,21.37689902702364,64.599609375
86.25,-14,0,18.89525760715626,64.599609375
86.5,-13,-1,21.884953119975968,43.06640625
86.75,-12,0,23.13316885776097,64.599609375
87.0,-13,0,22.597683297861767,64.599609375
87.25,-12,0,22.662955310685454,64.599609375
87.5,-13,0,21.908118498341782,64.599609375
87.75,-14,0,21.569594758105918,64.599609375
88.0,-15,-1,21.157666508072623,43.06640625
88.25,-14,-1,25.454484732429663,43.06640625
88.5,-13,-1,26.312738466920504,43.06640625
88.75,-14,-1,24.435043315779414,43.06640625
89.0,-13,-1,24.748427915467754,43.06640625
89.25,-14,-1,24.473547187536795,43.06640625
89.5,-13,-1,24.478237658542362,43.06640625
89.75,-12,-1,24.917797546107664,43.06640625
90.0,-13,-1,23.23764441866541,43.06640625
90.25,-14,-1,21.74046540898552,43.06640625
90.5,-13,-1,24.1446667037083,43.06640625
90.75,-12,-1,25.076115353221823,43.06640625
91.0,-13,-1,24.74993061201889,43.06640625
91.25,-14,-1,24.215943886292305,43.06640625
91.5,-15,-1,23.83869160946825,43.06640625
91.75,-16,-1,23.54567024504543,43.06640625
92.0,-17,-1,20.843970101966693,43.06640625
92.25,-16,0,23.52448217104536,64.599609375
92.5,-15,0,25.481221231994056,64.599609375
92.75,-14,0,25.508359978225855,64.599609375
93.0,-13,0,25.758425514008497,64.599609375
93.25,-14,0,25.096821196306244,64.599609375
93.5,-15,0,24.69885233162205,64.599609375
93.75,-14,0,24.798250585281473,64.599609375
94.0,-15,0,22.24738196102813,64.599609375
94.25,-16,0,21.038304510512642,64.599609375
94.5,-15,0,23.96473837943625,64.599609375
94.75,-14,0,24.64727457453861,64.599609375
