Position,EnergyPC,FrequencyPC,Energy,Frequency
0.0,0,0,23.890524778197847,775.1953125
0.25,-1,1,22.95235506041967,861.328125
0.5,-2,2,22.484710855387057,882.861328125
0.75,-3,1,22.17220352314964,452.197265625
1.0,-2,2,22.445038042698805,882.861328125
1.25,-1,3,22.736660261136173,1335.05859375
1.5,0,2,24.15645068189333,839.794921875
1.75,-1,2,21.38056405066642,839.794921875
2.0,-2,1,20.249038774913455,818.26171875
2.25,-1,2,24.914705455151132,839.794921875
2.5,-2,2,24.612474540064678,839.794921875
2.75,-3,2,24.406614405852682,839.794921875
3.0,-4,2,21.68028318430367,839.794921875
3.25,-3,2,22.332691034062975,839.794921875
3.5,-4,1,19.351997814710593,753.662109375
3.75,-3,1,21.476946831217084,753.662109375
4.0,-2,0,21.610527223414415,387.59765625
4.25,-3,1,20.512627560298668,753.662109375
4.5,-2,0,21.278566723194587,301.46484375
4.75,-1,0,21.647979921303385,301.46484375
5.0,0,1,21.6634808600437,753.662109375
5.25,-1,1,20.771853104018007,753.662109375
5.5,-2,0,19.5301207563872,322.998046875
5.75,-1,1,21.53354112348101,344.53125
6.0,0,1,22.70348297522039,344.53125
6.25,-1,2,21.013160087979983,1012.060546875
6.5,0,2,21.431356773141243,1012.060546875
6.75,1,2,21.512076644736595,1012.060546875
7.75,0,1,21.44275383534845,559.86328125
8.0,-1,1,19.101998081936266,559.86328125
11.0,0,0,21.071814442813753,409.130859375
11.5,-1,1,20.797056574670666,430.6640625
11.75,0,1,21.871574715318445,430.6640625
12.0,-1,2,19.715219039651572,667.529296875
15.5,0,1,23.442995132133024,452.197265625
15.75,-1,1,20.058518689599893,452.197265625
16.0,0,2,20.741189177264253,495.263671875
16.5,-1,1,20.026497748831787,366.064453125
16.75,-2,1,18.9710456752115,366.064453125
17.0,-1,1,19.158340077376423,366.064453125
17.5,0,2,21.05503028382254,559.86328125
18.0,-1,2,19.551754881838917,559.86328125
18.75,-2,1,19.268568302932675,452.197265625
19.0,-1,2,21.18212709740762,753.662109375
19.25,-2,1,19.60284294932745,559.86328125
19.5,-1,2,19.62327349393689,667.529296875
19.75,0,1,19.81688295022806,559.86328125
20.0,1,0,19.987455276059215,301.46484375
20.25,2,0,20.705367911763556,301.46484375
20.5,1,0,20.33226936496487,301.46484375
20.75,2,1,20.764673010476375,452.197265625
21.0,1,0,19.048411693570948,301.46484375
21.25,2,1,21.045379210149328,667.529296875
21.5,1,1,20.18042407656425,667.529296875
22.0,0,1,19.784999904545757,667.529296875
22.25,-1,0,19.30638429147067,516.796875
22.5,0,-1,20.723912117465577,495.263671875
22.75,-1,0,18.304850008578505,667.529296875
23.25,0,1,19.991533172845983,1012.060546875
23.5,-1,0,19.66941116088495,452.197265625
23.75,0,0,22.55556577208226,452.197265625
24.0,-1,0,20.97436238009348,452.197265625
24.25,-2,-1,18.783417813333777,344.53125
24.5,-1,0,20.825290244848198,667.529296875
24.75,-2,-1,19.49559707744212,452.197265625
25.0,-3,-1,19.07178387088481,452.197265625
27.0,-2,-2,20.37749562749728,409.130859375
27.25,-3,-1,19.042830362657956,839.794921875
27.5,-2,-2,19.099363282265948,430.6640625
27.75,-1,-2,19.375299993399043,430.6640625
28.75,-2,-1,18.916050423943467,667.529296875
30.75,-1,-1,21.6761309523132,667.529296875
31.0,-2,-2,21.22524611364244,344.53125
31.25,-1,-1,21.871364446963113,1012.060546875
31.5,0,-2,22.47055160173751,322.998046875
31.75,1,-1,23.834402409325822,861.328125
32.0,0,-2,22.065713567917925,366.064453125
32.25,-1,-1,21.384888763284003,387.59765625
32.5,-2,0,20.97416936765432,452.197265625
32.75,-1,0,21.065126337448397,452.197265625
33.0,-2,-1,19.69320647920978,387.59765625
33.25,-1,0,20.91991622606159,839.794921875
33.5,0,0,21.217957445635697,839.794921875
33.75,1,0,23.98850153123378,839.794921875
34.0,0,1,19.47694211612032,861.328125
34.25,-1,0,19.35829764055501,409.130859375
34.5,0,1,20.920670503617966,430.6640625
34.75,1,2,22.019613391838753,839.794921875
35.0,0,1,19.219457931104532,559.86328125
35.5,1,2,19.3161965622696,602.9296875
35.75,2,3,22.44988263861114,1119.7265625
36.0,1,2,21.29354347658203,387.59765625
36.25,0,1,21.155542963414177,301.46484375
36.5,-1,1,19.40339932531745,301.46484375
36.75,0,2,21.93635175070183,753.662109375
37.0,1,1,22.076611698156057,344.53125
37.25,0,1,21.30144200664367,344.53125
37.5,1,1,21.665489932762,344.53125
37.75,2,2,22.154206113451806,667.529296875
38.0,1,1,21.801052613784265,322.998046875
38.25,2,2,21.999752655053637,344.53125
38.5,1,3,20.668306784788935,1141.259765625
38.75,0,2,19.62496221223764,301.46484375
39.0,1,3,21.631063897839056,322.998046875
39.25,0,4,20.720343757616728,452.197265625
39.5,1,4,22.34902564446786,452.197265625
39.75,0,4,21.95119493512394,452.197265625
40.0,-1,4,20.759815546543013,452.197265625
40.25,-2,5,20.63394959242608,667.529296875
40.5,-3,4,20.357096884035222,452.197265625
40.75,-4,4,20.172241248002685,452.197265625
41.0,-3,4,21.589670660778644,452.197265625
41.25,-2,4,22.484691682136212,452.197265625
41.5,-3,4,20.71782866599929,452.197265625
41.75,-2,4,21.65691643621617,452.197265625
42.0,-1,5,23.35120391897412,495.263671875
42.25,-2,6,22.244984604484287,516.796875
42.5,-3,7,21.870625666671604,581.396484375
42.75,-2,6,23.904925338757444,559.86328125
43.0,-3,5,23.348157040759688,495.263671875
43.25,-4,5,23.262172094078064,495.263671875
43.5,-5,6,21.903608269211162,516.796875
43.75,-4,5,22.595324662498943,495.263671875
44.0,-5,6,21.90049309122935,516.796875
44.25,-4,5,23.612121923000217,495.263671875
44.5,-5,5,21.012514706277045,495.263671875
45.0,-6,5,19.369962405677427,495.263671875
45.75,-7,5,18.8886419407106,495.263671875
47.0,-6,4,20.488511793712902,452.197265625
47.5,-5,5,20.903760726839398,495.263671875
48.0,-6,4,19.060675270559873,387.59765625
48.25,-5,3,19.384008031682963,366.064453125
48.5,-4,3,20.776921349376938,366.064453125
49.0,-5,4,19.5732170593365,559.86328125
49.5,-4,5,20.53806134601322,753.662109375
49.75,-5,4,20.055374088925944,495.263671875
50.0,-4,5,20.185115163694224,516.796875
50.5,-3,6,22.178439361930337,559.86328125
51.0,-4,6,22.000064267604852,559.86328125
51.25,-5,6,21.753513736855453,559.86328125
51.5,-6,7,21.661842679799555,602.9296875
51.75,-7,6,21.12429036628353,301.46484375
52.0,-6,6,21.433644541302424,301.46484375
52.25,-7,6,20.63735497851955,301.46484375
52.5,-8,6,19.708224885782318,301.46484375
53.0,-7,7,20.083501478594506,667.529296875
53.5,-8,7,18.84732711105977,667.529296875
54.75,-7,8,18.996552720625168,1012.060546875
55.0,-6,8,19.199129753509567,1012.060546875
55.25,-5,7,22.413564116516657,452.197265625
55.5,-6,7,20.63250810288743,452.197265625
55.75,-7,8,20.46786764894054,667.529296875
56.0,-6,7,21.129126253267305,452.197265625
56.25,-5,7,21.978751982008177,452.197265625
56.5,-6,7,20.23002068555682,452.197265625
57.75,-7,7,19.185956173027606,452.197265625
58.0,-8,7,18.855397269011483,452.197265625
58.25,-7,6,20.847568287971434,344.53125
58.5,-6,7,20.895620430477692,430.6640625
58.75,-7,7,20.565748064194686,430.6640625
59.0,-8,7,19.334465528057766,430.6640625
59.25,-7,8,20.961455919408326,667.529296875
59.75,-8,7,18.97056647751405,430.6640625
60.75,-7,8,21.44934238752503,495.263671875
61.0,-8,8,19.103884564731047,495.263671875
61.5,-7,8,19.26290500335672,495.263671875
62.75,-6,7,22.254507066633767,452.197265625
63.25,-5,6,23.92187555806816,366.064453125
63.5,-6,7,21.94903288788381,904.39453125
63.75,-5,7,22.58813109246271,904.39453125
64.0,-6,7,21.91624281384998,904.39453125
65.25,-5,6,24.714891918290345,882.861328125
65.5,-4,6,24.856577071567045,882.861328125
65.75,-5,6,24.261199710047286,882.861328125
66.75,-4,5,24.60692160133863,839.794921875
67.0,-5,6,24.214200937828465,861.328125
67.25,-4,7,24.99240929897659,904.39453125
67.5,-5,6,22.63240343855786,301.46484375
67.75,-6,6,22.243415538421395,301.46484375
68.0,-5,6,23.26667119083374,301.46484375
68.25,-6,7,22.485291369044877,1313.525390625
68.5,-7,6,22.3123567670231,452.197265625
68.75,-6,7,24.181555513502264,1356.591796875
69.0,-7,6,22.83150709550185,689.0625
69.25,-8,5,22.074680956189873,430.6640625
69.5,-7,6,23.834254868376824,452.197265625
69.75,-8,5,21.970014521993626,366.064453125
70.0,-9,4,21.527452653874654,301.46484375
70.25,-8,5,24.093409549317425,1012.060546875
70.5,-9,4,21.19123492380638,366.064453125
70.75,-10,4,21.166988438147527,366.064453125
71.0,-9,4,21.699020442699695,366.064453125
71.25,-8,5,24.091201686568237,818.26171875
71.5,-9,6,23.68692343801412,904.39453125
71.75,-8,5,23.906562236826083,882.861328125
72.25,-9,6,21.206881106111123,904.39453125
72.5,-8,5,21.8720314028809,882.861328125
73.0,-9,4,21.861674069318013,559.86328125
73.25,-8,5,25.235727178974837,882.861328125
73.5,-9,5,24.047581898181054,882.861328125
73.75,-8,5,24.44538064525296,882.861328125
74.0,-9,4,21.547102393570924,495.263671875
74.25,-8,4,21.645522184383843,495.263671875
74.75,-7,5,22.338898562103463,839.794921875
75.0,-6,4,23.450770551642833,495.263671875
75.25,-5,4,24.094798575070975,495.263671875
75.5,-6,5,21.95568438062757,753.662109375
75.75,-5,6,23.813942892145672,861.328125
76.0,-6,5,23.35085728088461,559.86328125
76.25,-7,6,21.65147635012145,839.794921875
77.0,-6,5,24.997466258407684,495.263671875
79.0,-7,4,23.8785851622092,366.064453125
79.25,-6,5,25.394194886235162,904.39453125
79.5,-7,5,24.67106797072085,904.39453125
79.75,-6,5,25.01976530324471,904.39453125
80.25,-7,4,20.881534380060547,366.064453125
80.5,-8,5,20.296511817297983,559.86328125
80.75,-9,4,20.145987133251143,366.064453125
81.0,-8,5,24.276817470314302,904.39453125
81.25,-9,6,23.090816787877053,1119.7265625
81.5,-10,5,22.407770841658138,904.39453125
81.75,-11,4,21.033430982660978,882.861328125
82.25,-12,3,20.62478211815607,366.064453125
82.5,-11,4,24.783228319907963,861.328125
82.75,-12,3,22.89799034377458,839.794921875
83.0,-11,2,23.036644231331977,495.263671875
83.25,-12,3,22.24584722618561,882.861328125
83.5,-13,2,20.14637786217517,301.46484375
83.75,-12,2,20.729194467014302,301.46484375
84.0,-11,3,21.8198954642778,559.86328125
84.25,-10,4,23.83395847336926,839.794921875
84.5,-11,3,21.614103099066387,667.529296875
84.75,-12,4,20.05890006426625,1119.7265625
85.0,-11,3,22.50307024587929,452.197265625
85.25,-10,4,23.370945221748393,667.529296875
85.5,-9,4,23.584488361790868,667.529296875
85.75,-10,4,20.549454617743944,667.529296875
86.0,-9,4,23.627807827731534,667.529296875
86.25,-8,3,24.015473518240928,344.53125
86.5,-9,2,22.012275899639025,301.46484375
86.75,-8,3,22.12160333000956,430.6640625
87.0,-7,4,22.83705125500195,1012.060546875
87.25,-6,5,25.689220236972886,1119.7265625
87.5,-7,5,24.996424172972063,1119.7265625
